LS 26400,BP 933.920,BH 34.420,BT 19.770,DH 43.800,DT 13.500,GT 16:7:27,GD 27/3,GF 1/2,GS 9,GL 1033.432,GB 4746.036,GH 757.5000
LS 26540,BP 933.960,BH 33.830,BT 20.020,DH 36.000,DT 16.200,GT 16:9:47,GD 27/3,GF 1/2,GS 9,GL 1033.502,GB 4746.078,GH 753.3000
LS 26545,BP 934.000,BH 33.780,BT 20.040,DH 35.900,DT 16.400,GT 16:9:52,GD 27/3,GF 1/2,GS 9,GL 1033.505,GB 4746.081,GH 753.4000
LS 26550,BP 934.010,BH 33.780,BT 20.040,DH 34.900,DT 16.700,GT 16:9:57,GD 27/3,GF 1/2,GS 9,GL 1033.506,GB 4746.083,GH 753.3000
LS 26555,BP 933.960,BH 33.760,BT 20.060,DH 34.800,DT 16.700,GT 16:10:2,GD 27/3,GF 1/2,GS 9,GL 1033.505,GB 4746.083,GH 753.0000
LS 26560,BP 933.970,BH 33.780,BT 20.070,DH 34.500,DT 16.500,GT 16:10:7,GD 27/3,GF 1/2,GS 9,GL 1033.506,GB 4746.085,GH 752.8000
LS 26565,BP 934.090,BH 33.660,BT 20.070,DH 34.600,DT 16.600,GT 16:10:12,GD 27/3,GF 1/2,GS 9,GL 1033.505,GB 4746.089,GH 752.7000
LS 26570,BP 934.080,BH 33.710,BT 20.090,DH 34.800,DT 16.400,GT 16:10:17,GD 27/3,GF 1/2,GS 9,GL 1033.506,GB 4746.091,GH 753.6000
LS 26575,BP 934.070,BH 33.610,BT 20.100,DH 34.800,DT 16.500,GT 16:10:22,GD 27/3,GF 1/2,GS 9,GL 1033.505,GB 4746.092,GH 754.1000
LS 26580,BP 934.050,BH 33.600,BT 20.120,DH 34.800,DT 16.600,GT 16:10:27,GD 27/3,GF 1/2,GS 9,GL 1033.507,GB 4746.094,GH 753.9000
LS 26585,BP 934.090,BH 33.550,BT 20.120,DH 34.600,DT 16.700,GT 16:10:32,GD 27/3,GF 1/2,GS 9,GL 1033.511,GB 4746.097,GH 754.0000
LS 26590,BP 934.070,BH 33.370,BT 20.130,DH 34.500,DT 16.700,GT 16:10:37,GD 27/3,GF 1/2,GS 9,GL 1033.513,GB 4746.099,GH 753.9000
LS 26595,BP 934.150,BH 33.160,BT 20.140,DH 34.400,DT 16.600,GT 16:10:42,GD 27/3,GF 1/2,GS 9,GL 1033.515,GB 4746.100,GH 753.8000
LS 26600,BP 934.150,BH 33.080,BT 20.150,DH 34.300,DT 16.600,GT 16:10:47,GD 27/3,GF 1/2,GS 9,GL 1033.518,GB 4746.103,GH 753.8000
LS 26605,BP 934.160,BH 33.040,BT 20.160,DH --.---,DT --.---,GT 16:10:52,GD 27/3,GF 1/2,GS 9,GL 1033.522,GB 4746.105,GH 754.1000
LS 26610,BP 934.150,BH 32.970,BT 20.170,DH 35.300,DT 17.000,GT 16:10:57,GD 27/3,GF 1/2,GS 9,GL 1033.526,GB 4746.107,GH 753.8000
LS 26615,BP 934.130,BH 32.800,BT 20.180,DH 35.100,DT 17.200,GT 16:11:2,GD 27/3,GF 1/2,GS 9,GL 1033.531,GB 4746.109,GH 753.8000
LS 26620,BP 934.080,BH 32.690,BT 20.190,DH 34.300,DT 17.300,GT 16:11:7,GD 27/3,GF 1/2,GS 9,GL 1033.536,GB 4746.110,GH 753.5000
LS 26625,BP 934.020,BH 32.720,BT 20.210,DH 34.100,DT 17.200,GT 16:11:13,GD 27/3,GF 1/2,GS 9,GL 1033.540,GB 4746.112,GH 753.3000
LS 26630,BP 934.000,BH 32.750,BT 20.220,DH 36.100,DT 17.100,GT 16:11:17,GD 27/3,GF 1/2,GS 9,GL 1033.542,GB 4746.114,GH 753.6000
LS 26635,BP 933.980,BH 32.790,BT 20.230,DH 35.500,DT 17.300,GT 16:11:22,GD 27/3,GF 1/2,GS 9,GL 1033.546,GB 4746.116,GH 754.2000
LS 26640,BP 933.980,BH 32.810,BT 20.240,DH --.---,DT --.---,GT 16:11:27,GD 27/3,GF 1/2,GS 9,GL 1033.550,GB 4746.119,GH 754.3000
LS 26645,BP 933.920,BH 32.770,BT 20.260,DH 34.500,DT 17.200,GT 16:11:32,GD 27/3,GF 1/2,GS 9,GL 1033.553,GB 4746.122,GH 753.6000
LS 26650,BP 933.890,BH 32.740,BT 20.260,DH 34.300,DT 17.200,GT 16:11:37,GD 27/3,GF 1/2,GS 9,GL 1033.553,GB 4746.124,GH 752.8000
LS 26655,BP 933.890,BH 32.820,BT 20.260,DH 33.900,DT 17.100,GT 16:11:42,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.124,GH 752.6000
LS 26660,BP 933.920,BH 32.640,BT 20.280,DH 34.700,DT 17.100,GT 16:11:48,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.124,GH 752.5000
LS 26665,BP 933.910,BH 32.660,BT 20.290,DH 38.200,DT 17.100,GT 16:11:53,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.125,GH 752.5000
LS 26670,BP 933.900,BH 32.630,BT 20.310,DH 39.100,DT 17.100,GT 16:11:58,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.125,GH 752.5000
LS 26675,BP 933.930,BH 32.640,BT 20.330,DH 37.600,DT 17.100,GT 16:12:3,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.125,GH 752.5000
LS 26680,BP 933.930,BH 32.640,BT 20.330,DH 35.800,DT 17.100,GT 16:12:8,GD 27/3,GF 1/2,GS 8,GL 1033.553,GB 4746.126,GH 752.5000
LS 26685,BP 933.950,BH 32.710,BT 20.350,DH 34.900,DT 17.100,GT 16:12:13,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.126,GH 752.5000
LS 26690,BP 933.910,BH 32.780,BT 20.360,DH 34.300,DT 17.000,GT 16:12:17,GD 27/3,GF 1/2,GS 8,GL 1033.553,GB 4746.126,GH 752.5000
LS 26695,BP 933.970,BH 32.780,BT 20.370,DH 34.000,DT 17.100,GT 16:12:23,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.127,GH 752.5000
LS 26700,BP 934.010,BH 32.780,BT 20.380,DH 34.100,DT 17.100,GT 16:12:28,GD 27/3,GF 1/2,GS 8,GL 1033.554,GB 4746.127,GH 752.1000
LS 26705,BP 934.050,BH 32.830,BT 20.400,DH 33.500,DT 17.200,GT 16:12:33,GD 27/3,GF 1/2,GS 8,GL 1033.556,GB 4746.126,GH 751.6000
LS 26710,BP 934.070,BH 32.870,BT 20.410,DH 33.500,DT 17.200,GT 16:12:38,GD 27/3,GF 1/2,GS 8,GL 1033.556,GB 4746.125,GH 751.1000
LS 26715,BP 934.050,BH 32.870,BT 20.410,DH 34.500,DT 17.300,GT 16:12:43,GD 27/3,GF 1/2,GS 7,GL 1033.556,GB 4746.125,GH 751.1000
LS 26720,BP 934.040,BH 32.850,BT 20.420,DH 35.600,DT 17.400,GT 16:12:48,GD 27/3,GF 1/2,GS 7,GL 1033.556,GB 4746.125,GH 751.1000
LS 26725,BP 934.060,BH 32.870,BT 20.440,DH 36.500,DT 17.500,GT 16:12:53,GD 27/3,GF 1/2,GS 6,GL 1033.555,GB 4746.125,GH 751.0000
LS 26730,BP 934.020,BH 32.910,BT 20.430,DH 37.600,DT 17.600,GT 16:12:58,GD 27/3,GF 1/2,GS 6,GL 1033.555,GB 4746.125,GH 751.0000
LS 26735,BP 934.040,BH 32.940,BT 20.450,DH 37.000,DT 17.700,GT 16:13:3,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.125,GH 751.0000
LS 26740,BP 933.930,BH 32.980,BT 20.450,DH 35.900,DT 17.700,GT 16:13:8,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.125,GH 751.0000
LS 26745,BP 933.910,BH 33.070,BT 20.470,DH 35.000,DT 17.800,GT 16:13:13,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.126,GH 751.0000
LS 26750,BP 934.030,BH 33.110,BT 20.480,DH 33.300,DT 18.100,GT 16:13:18,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.126,GH 751.0000
LS 26755,BP 934.070,BH 33.160,BT 20.500,DH 32.100,DT 18.200,GT 16:13:23,GD 27/3,GF 1/2,GS 6,GL 1033.553,GB 4746.126,GH 751.0000
LS 26760,BP 934.070,BH 33.330,BT 20.510,DH 32.200,DT 18.300,GT 16:13:28,GD 27/3,GF 1/2,GS 6,GL 1033.553,GB 4746.126,GH 751.0000
LS 26765,BP 934.070,BH 33.300,BT 20.520,DH 33.600,DT 18.300,GT 16:13:33,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.126,GH 751.0000
LS 26770,BP 934.060,BH 33.320,BT 20.520,DH 35.000,DT 18.400,GT 16:13:38,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.126,GH 751.0000
LS 26775,BP 934.030,BH 33.460,BT 20.520,DH 35.000,DT 18.400,GT 16:13:43,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.127,GH 751.0000
LS 26780,BP 934.070,BH 33.480,BT 20.540,DH 34.900,DT 18.400,GT 16:13:48,GD 27/3,GF 1/2,GS 6,GL 1033.554,GB 4746.127,GH 751.0000
LS 26785,BP 934.030,BH 33.500,BT 20.550,DH 35.100,DT 18.400,GT 16:13:53,GD 27/3,GF 1/2,GS 6,GL 1033.553,GB 4746.126,GH 751.0000
LS 26790,BP 934.080,BH 33.600,BT 20.560,DH 34.900,DT 18.500,GT 16:13:58,GD 27/3,GF 1/2,GS 6,GL 1033.553,GB 4746.126,GH 751.0000
LS 26795,BP 934.060,BH 33.640,BT 20.570,DH 34.900,DT 18.500,GT 16:14:3,GD 27/3,GF 1/2,GS 6,GL 1033.553,GB 4746.126,GH 751.0000
LS 26800,BP 934.080,BH 33.830,BT 20.580,DH 34.100,DT 18.500,GT 16:14:8,GD 27/3,GF 1/2,GS 6,GL 1033.552,GB 4746.126,GH 751.0000
LS 26805,BP 934.050,BH 33.930,BT 20.600,DH 34.300,DT 18.500,GT 16:14:13,GD 27/3,GF 1/2,GS 6,GL 1033.552,GB 4746.126,GH 751.0000
LS 26810,BP 934.040,BH 33.730,BT 20.610,DH 35.300,DT 18.600,GT 16:14:18,GD 27/3,GF 1/2,GS 6,GL 1033.552,GB 4746.126,GH 751.0000
LS 26815,BP 934.050,BH 33.680,BT 20.620,DH 35.500,DT 18.600,GT 16:14:23,GD 27/3,GF 1/2,GS 6,GL 1033.552,GB 4746.125,GH 751.0000
LS 26820,BP 934.040,BH 33.650,BT 20.630,DH 35.300,DT 18.700,GT 16:14:28,GD 27/3,GF 1/2,GS 6,GL 1033.552,GB 4746.125,GH 751.0000
LS 26825,BP 934.010,BH 33.690,BT 20.630,DH 34.900,DT 18.700,GT 16:14:33,GD 27/3,GF 1/2,GS 6,GL 1033.552,GB 4746.125,GH 751.0000
LS 26830,BP 934.060,BH 33.220,BT 20.650,DH 34.400,DT 18.800,GT 16:14:38,GD 27/3,GF 1/2,GS 7,GL 1033.551,GB 4746.125,GH 751.0000
LS 26835,BP 934.060,BH 33.760,BT 20.670,DH 34.700,DT 18.800,GT 16:14:43,GD 27/3,GF 1/2,GS 7,GL 1033.551,GB 4746.125,GH 751.0000
LS 26840,BP 934.060,BH 33.970,BT 20.680,DH 33.900,DT 18.900,GT 16:14:48,GD 27/3,GF 1/2,GS 7,GL 1033.551,GB 4746.125,GH 751.0000
LS 26845,BP 934.070,BH 34.110,BT 20.690,DH 33.900,DT 18.900,GT 16:14:53,GD 27/3,GF 1/2,GS 7,GL 1033.550,GB 4746.125,GH 751.0000
LS 26850,BP 934.090,BH 34.030,BT 20.700,DH 34.000,DT 18.900,GT 16:14:58,GD 27/3,GF 1/2,GS 7,GL 1033.550,GB 4746.125,GH 751.0000
LS 26855,BP 934.080,BH 34.060,BT 20.710,DH 35.200,DT 18.900,GT 16:15:3,GD 27/3,GF 1/2,GS 7,GL 1033.549,GB 4746.125,GH 751.1000
LS 26860,BP 934.070,BH 34.030,BT 20.720,DH --.---,DT --.---,GT 16:15:8,GD 27/3,GF 1/2,GS 7,GL 1033.549,GB 4746.125,GH 751.1000
LS 26865,BP 934.060,BH 34.000,BT 20.740,DH 36.000,DT 19.000,GT 16:15:13,GD 27/3,GF 1/2,GS 8,GL 1033.549,GB 4746.125,GH 751.1000
LS 26870,BP 934.070,BH 34.010,BT 20.750,DH 35.800,DT 19.000,GT 16:15:18,GD 27/3,GF 1/2,GS 8,GL 1033.550,GB 4746.125,GH 751.0000
LS 26875,BP 934.070,BH 34.090,BT 20.750,DH 35.100,DT 19.100,GT 16:15:23,GD 27/3,GF 1/2,GS 8,GL 1033.550,GB 4746.125,GH 751.0000
LS 26880,BP 934.060,BH 34.140,BT 20.760,DH 34.600,DT 19.100,GT 16:15:28,GD 27/3,GF 1/2,GS 8,GL 1033.551,GB 4746.125,GH 751.1000
LS 26885,BP 934.080,BH 34.150,BT 20.770,DH 34.200,DT 19.200,GT 16:15:33,GD 27/3,GF 1/2,GS 8,GL 1033.552,GB 4746.125,GH 751.1000
LS 26890,BP 934.060,BH 34.210,BT 20.790,DH 33.600,DT 19.200,GT 16:15:38,GD 27/3,GF 1/2,GS 7,GL 1033.557,GB 4746.126,GH 751.1000
LS 26895,BP 934.090,BH 34.220,BT 20.810,DH 34.000,DT 19.200,GT 16:15:43,GD 27/3,GF 1/2,GS 7,GL 1033.556,GB 4746.127,GH 751.1000
LS 26900,BP 934.050,BH 34.270,BT 20.800,DH 33.900,DT 19.300,GT 16:15:48,GD 27/3,GF 1/2,GS 7,GL 1033.556,GB 4746.127,GH 751.2000
LS 26905,BP 934.060,BH 34.380,BT 20.820,DH 33.500,DT 19.300,GT 16:15:53,GD 27/3,GF 1/2,GS 7,GL 1033.556,GB 4746.127,GH 751.2000
LS 26910,BP 934.080,BH 34.400,BT 20.830,DH 34.200,DT 19.300,GT 16:15:58,GD 27/3,GF 1/2,GS 7,GL 1033.556,GB 4746.127,GH 751.2000
LS 26915,BP 934.100,BH 34.440,BT 20.850,DH 34.300,DT 19.400,GT 16:16:3,GD 27/3,GF 1/2,GS 6,GL 1033.555,GB 4746.127,GH 751.2000
LS 26920,BP 934.090,BH 34.500,BT 20.860,DH 34.300,DT 19.400,GT 16:16:8,GD 27/3,GF 1/2,GS 7,GL 1033.555,GB 4746.126,GH 751.2000
LS 26925,BP 934.110,BH 34.560,BT 20.870,DH 33.900,DT 19.400,GT 16:16:13,GD 27/3,GF 1/2,GS 7,GL 1033.555,GB 4746.126,GH 751.2000
LS 26930,BP 934.120,BH 34.560,BT 20.890,DH 33.900,DT 19.500,GT 16:16:18,GD 27/3,GF 1/2,GS 7,GL 1033.554,GB 4746.126,GH 751.2000
LS 26935,BP 934.080,BH 34.590,BT 20.890,DH 33.600,DT 19.600,GT 16:16:23,GD 27/3,GF 1/2,GS 7,GL 1033.554,GB 4746.126,GH 751.2000
LS 26940,BP 934.060,BH 34.630,BT 20.900,DH 33.300,DT 19.600,GT 16:16:28,GD 27/3,GF 1/2,GS 7,GL 1033.553,GB 4746.126,GH 751.2000
LS 26945,BP 934.130,BH 34.640,BT 20.930,DH 33.000,DT 19.700,GT 16:16:33,GD 27/3,GF 1/2,GS 7,GL 1033.552,GB 4746.126,GH 751.1000
LS 26950,BP 934.100,BH 34.650,BT 20.940,DH 31.600,DT 19.700,GT 16:16:38,GD 27/3,GF 1/2,GS 7,GL 1033.549,GB 4746.125,GH 750.7000
LS 26955,BP 934.110,BH 35.330,BT 20.960,DH 30.500,DT 19.800,GT 16:16:43,GD 27/3,GF 1/2,GS 7,GL 1033.547,GB 4746.125,GH 750.5000
LS 26960,BP 934.090,BH 34.720,BT 20.970,DH 30.200,DT 19.800,GT 16:16:48,GD 27/3,GF 1/2,GS 7,GL 1033.546,GB 4746.125,GH 750.6000
LS 26965,BP 934.110,BH 34.800,BT 20.990,DH 30.500,DT 19.800,GT 16:16:53,GD 27/3,GF 1/2,GS 7,GL 1033.546,GB 4746.125,GH 750.6000
LS 26970,BP 934.070,BH 34.850,BT 20.990,DH 31.000,DT 19.900,GT 16:16:58,GD 27/3,GF 1/2,GS 7,GL 1033.545,GB 4746.125,GH 750.6000
LS 26975,BP 934.130,BH 34.890,BT 21.010,DH 31.500,DT 20.000,GT 16:17:3,GD 27/3,GF 1/2,GS 7,GL 1033.545,GB 4746.125,GH 750.6000
LS 26980,BP 934.130,BH 34.930,BT 21.020,DH 32.000,DT 20.000,GT 16:17:8,GD 27/3,GF 1/2,GS 7,GL 1033.545,GB 4746.125,GH 750.6000
LS 26985,BP 934.080,BH 34.990,BT 21.030,DH 32.300,DT 20.100,GT 16:17:13,GD 27/3,GF 1/2,GS 7,GL 1033.546,GB 4746.126,GH 750.5000
LS 26990,BP 934.110,BH 35.060,BT 21.040,DH 32.300,DT 20.200,GT 16:17:18,GD 27/3,GF 1/2,GS 7,GL 1033.546,GB 4746.126,GH 750.5000
LS 26995,BP 934.120,BH 35.090,BT 21.060,DH 32.100,DT 20.200,GT 16:17:23,GD 27/3,GF 1/2,GS 7,GL 1033.546,GB 4746.126,GH 750.5000
