LS 51600,BP 938.340,BH 27.820,BT 16.960,DH 62.300,DT 5.500,GT 23:7:41,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.7000
LS 51865,BP 938.370,BH 27.940,BT 16.680,DH 62.500,DT 5.400,GT 23:12:6,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.4000
LS 51870,BP 938.380,BH 27.950,BT 16.680,DH 62.500,DT 5.400,GT 23:12:11,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51875,BP 938.400,BH 27.940,BT 16.680,DH 62.500,DT 5.400,GT 23:12:16,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51880,BP 938.390,BH 27.940,BT 16.670,DH 62.500,DT 5.400,GT 23:12:21,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51885,BP 938.360,BH 27.950,BT 16.660,DH 62.600,DT 5.400,GT 23:12:27,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51890,BP 938.380,BH 27.940,BT 16.650,DH 62.600,DT 5.400,GT 23:12:32,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51895,BP 938.410,BH 27.960,BT 16.660,DH 62.600,DT 5.400,GT 23:12:36,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51900,BP 938.380,BH 27.960,BT 16.650,DH 62.600,DT 5.300,GT 23:12:42,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51905,BP 938.390,BH 27.950,BT 16.650,DH 62.600,DT 5.300,GT 23:12:47,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51910,BP 938.370,BH 27.940,BT 16.640,DH 62.700,DT 5.300,GT 23:12:52,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51915,BP 938.390,BH 27.950,BT 16.640,DH 62.600,DT 5.300,GT 23:12:56,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51920,BP 938.410,BH 27.950,BT 16.640,DH 62.700,DT 5.300,GT 23:13:2,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51925,BP 938.370,BH 27.960,BT 16.620,DH 62.700,DT 5.300,GT 23:13:7,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51930,BP 938.370,BH 27.950,BT 16.610,DH 62.600,DT 5.300,GT 23:13:12,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51935,BP 938.410,BH 27.970,BT 16.620,DH 62.600,DT 5.300,GT 23:13:17,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51940,BP 938.400,BH 27.950,BT 16.600,DH 62.600,DT 5.300,GT 23:13:22,GD 27/3,GF 1/2,GS 12,GL 1036.975,GB 4746.396,GH 743.3000
LS 51945,BP 938.390,BH 27.970,BT 16.600,DH 62.700,DT 5.300,GT 23:13:27,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.3000
LS 51950,BP 938.380,BH 27.950,BT 16.610,DH 62.700,DT 5.300,GT 23:13:32,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51955,BP 938.430,BH 27.960,BT 16.590,DH 62.700,DT 5.300,GT 23:13:37,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51960,BP 938.390,BH 27.970,BT 16.590,DH 62.800,DT 5.300,GT 23:13:42,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51965,BP 938.400,BH 27.970,BT 16.580,DH 62.800,DT 5.300,GT 23:13:47,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51970,BP 938.370,BH 27.970,BT 16.580,DH 62.800,DT 5.300,GT 23:13:52,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51975,BP 938.400,BH 27.970,BT 16.570,DH 62.800,DT 5.300,GT 23:13:57,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51980,BP 938.420,BH 27.970,BT 16.570,DH 62.900,DT 5.300,GT 23:14:2,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51985,BP 938.420,BH 27.980,BT 16.570,DH 62.900,DT 5.300,GT 23:14:7,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.3000
LS 51990,BP 938.390,BH 27.950,BT 16.550,DH 62.900,DT 5.300,GT 23:14:12,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 51995,BP 938.400,BH 27.960,BT 16.550,DH 62.800,DT 5.300,GT 23:14:17,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 52000,BP 938.410,BH 27.980,BT 16.550,DH 62.800,DT 5.300,GT 23:14:22,GD 27/3,GF 1/2,GS 8,GL 1036.975,GB 4746.396,GH 743.2000
LS 52005,BP 938.390,BH 27.970,BT 16.540,DH 62.900,DT 5.300,GT 23:14:27,GD 27/3,GF 1/2,GS 8,GL 1036.975,GB 4746.396,GH 743.2000
LS 52010,BP 938.400,BH 27.960,BT 16.540,DH 63.000,DT 5.300,GT 23:14:32,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 52015,BP 938.380,BH 27.990,BT 16.530,DH 63.100,DT 5.300,GT 23:14:37,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 52020,BP 938.410,BH 27.970,BT 16.530,DH 63.100,DT 5.300,GT 23:14:42,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 52025,BP 938.390,BH 27.970,BT 16.520,DH 63.100,DT 5.300,GT 23:14:47,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 52030,BP 938.400,BH 27.980,BT 16.520,DH 63.100,DT 5.300,GT 23:14:52,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.2000
LS 52035,BP 938.430,BH 28.020,BT 16.520,DH 63.100,DT 5.300,GT 23:14:57,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.2000
LS 52040,BP 938.390,BH 27.980,BT 16.510,DH 63.100,DT 5.300,GT 23:15:2,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.2000
LS 52045,BP 938.400,BH 27.990,BT 16.500,DH 63.100,DT 5.300,GT 23:15:7,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.2000
LS 52050,BP 938.410,BH 28.000,BT 16.480,DH 63.100,DT 5.200,GT 23:15:12,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52055,BP 938.410,BH 28.000,BT 16.480,DH 63.100,DT 5.200,GT 23:15:17,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52060,BP 938.430,BH 27.990,BT 16.480,DH 63.000,DT 5.300,GT 23:15:22,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52065,BP 938.390,BH 27.990,BT 16.470,DH 62.900,DT 5.200,GT 23:15:27,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52070,BP 938.410,BH 28.010,BT 16.470,DH 62.900,DT 5.200,GT 23:15:32,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.1000
LS 52075,BP 938.400,BH 27.980,BT 16.460,DH 62.800,DT 5.200,GT 23:15:37,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52080,BP 938.390,BH 27.990,BT 16.460,DH 62.800,DT 5.200,GT 23:15:42,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52085,BP 938.410,BH 28.010,BT 16.450,DH 62.900,DT 5.200,GT 23:15:47,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52090,BP 938.400,BH 27.990,BT 16.450,DH 62.900,DT 5.200,GT 23:15:52,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52095,BP 938.440,BH 28.000,BT 16.450,DH 62.900,DT 5.200,GT 23:15:57,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52100,BP 938.390,BH 28.010,BT 16.430,DH 62.900,DT 5.200,GT 23:16:2,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52105,BP 938.370,BH 28.000,BT 16.420,DH 62.900,DT 5.200,GT 23:16:7,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52110,BP 938.390,BH 28.010,BT 16.420,DH 63.000,DT 5.200,GT 23:16:12,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52115,BP 938.390,BH 28.000,BT 16.430,DH 63.000,DT 5.200,GT 23:16:17,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52120,BP 938.390,BH 28.020,BT 16.420,DH 63.100,DT 5.200,GT 23:16:22,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52125,BP 938.400,BH 28.020,BT 16.410,DH 63.100,DT 5.200,GT 23:16:27,GD 27/3,GF 1/2,GS 11,GL 1036.975,GB 4746.396,GH 743.1000
LS 52130,BP 938.410,BH 28.020,BT 16.410,DH 63.100,DT 5.200,GT 23:16:32,GD 27/3,GF 1/2,GS 10,GL 1036.975,GB 4746.396,GH 743.1000
LS 52135,BP 938.420,BH 28.010,BT 16.400,DH 63.100,DT 5.200,GT 23:16:37,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.1000
LS 52140,BP 938.440,BH 28.000,BT 16.400,DH 63.100,DT 5.200,GT 23:16:42,GD 27/3,GF 1/2,GS 8,GL 1036.975,GB 4746.396,GH 743.1000
LS 52145,BP 938.400,BH 28.030,BT 16.390,DH 63.100,DT 5.200,GT 23:16:47,GD 27/3,GF 1/2,GS 8,GL 1036.975,GB 4746.396,GH 743.1000
LS 52150,BP 938.400,BH 28.030,BT 16.390,DH 63.200,DT 5.200,GT 23:16:52,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.1000
LS 52155,BP 938.380,BH 28.040,BT 16.380,DH 63.200,DT 5.200,GT 23:16:57,GD 27/3,GF 1/2,GS 9,GL 1036.974,GB 4746.396,GH 743.1000
LS 52160,BP 938.380,BH 28.030,BT 16.370,DH 63.200,DT 5.200,GT 23:17:2,GD 27/3,GF 1/2,GS 10,GL 1036.974,GB 4746.396,GH 743.1000
LS 52165,BP 938.410,BH 28.030,BT 16.370,DH 63.200,DT 5.200,GT 23:17:7,GD 27/3,GF 1/2,GS 10,GL 1036.974,GB 4746.396,GH 743.1000
LS 52170,BP 938.380,BH 28.020,BT 16.370,DH 63.200,DT 5.200,GT 23:17:12,GD 27/3,GF 1/2,GS 10,GL 1036.974,GB 4746.396,GH 743.1000
LS 52175,BP 938.380,BH 28.030,BT 16.360,DH 63.200,DT 5.200,GT 23:17:17,GD 27/3,GF 1/2,GS 9,GL 1036.974,GB 4746.396,GH 743.1000
LS 52180,BP 938.370,BH 28.030,BT 16.350,DH 63.200,DT 5.200,GT 23:17:22,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.1000
LS 52185,BP 938.390,BH 28.020,BT 16.350,DH 63.200,DT 5.200,GT 23:17:27,GD 27/3,GF 1/2,GS 9,GL 1036.974,GB 4746.396,GH 743.1000
LS 52190,BP 938.400,BH 28.040,BT 16.340,DH 63.200,DT 5.200,GT 23:17:32,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.1000
LS 52195,BP 938.420,BH 28.040,BT 16.340,DH 63.200,DT 5.200,GT 23:17:37,GD 27/3,GF 1/2,GS 9,GL 1036.975,GB 4746.396,GH 743.1000
